Team,Driver,Stint,Compound,TyreLife,round,year
Haas F1 Team,MAG,1,ULTRASOFT,25.0,11,2018
Haas F1 Team,MAG,2,MEDIUM,31.0,11,2018
Haas F1 Team,MAG,3,INTERMEDIATE,4.0,11,2018
Haas F1 Team,MAG,4,ULTRASOFT,14.0,11,2018
McLaren,ALO,1,SOFT,32.0,11,2018
McLaren,ALO,2,MEDIUM,12.0,11,2018
McLaren,ALO,3,INTERMEDIATE,4.0,11,2018
McLaren,ALO,4,SOFT,21.0,11,2018
McLaren,VAN,1,SOFT,56.0,11,2018
McLaren,VAN,2,MEDIUM,23.0,11,2018
McLaren,VAN,3,ULTRASOFT,15.0,11,2018
Mercedes,BOT,1,ULTRASOFT,32.0,11,2018
Mercedes,BOT,2,SOFT,24.0,11,2018
Mercedes,BOT,3,ULTRASOFT,15.0,11,2018
Mercedes,HAM,1,SOFT,43.0,11,2018
Mercedes,HAM,2,ULTRASOFT,25.0,11,2018
Red Bull Racing,RIC,1,MEDIUM,28.0,11,2018
Red Bull Racing,VER,1,ULTRASOFT,33.0,11,2018
Red Bull Racing,VER,2,SOFT,17.0,11,2018
Red Bull Racing,VER,3,INTERMEDIATE,2.0,11,2018
Red Bull Racing,VER,4,INTERMEDIATE,5.0,11,2018
Red Bull Racing,VER,4,ULTRASOFT,22.0,11,2018
Renault,HUL,1,ULTRASOFT,22.0,11,2018
Renault,HUL,2,MEDIUM,33.0,11,2018
Renault,HUL,3,INTERMEDIATE,4.0,11,2018
Renault,HUL,4,ULTRASOFT,15.0,11,2018
Renault,SAI,1,ULTRASOFT,24.0,11,2018
Renault,SAI,2,MEDIUM,30.0,11,2018
Renault,SAI,3,INTERMEDIATE,6.0,11,2018
Renault,SAI,4,ULTRASOFT,14.0,11,2018
Sauber,ERI,1,SOFT,39.0,11,2018
Sauber,ERI,2,ULTRASOFT,29.0,11,2018
Sauber,LEC,1,ULTRASOFT,24.0,11,2018
Sauber,LEC,2,SOFT,23.0,11,2018
Sauber,LEC,3,INTERMEDIATE,3.0,11,2018
Sauber,LEC,4,ULTRASOFT,27.0,11,2018
Toro Rosso,GAS,1,SOFT,44.0,11,2018
Toro Rosso,GAS,2,WET,3.0,11,2018
Toro Rosso,GAS,3,ULTRASOFT,20.0,11,2018
Toro Rosso,HAR,1,SOFT,29.0,11,2018
Toro Rosso,HAR,2,MEDIUM,24.0,11,2018
Toro Rosso,HAR,3,ULTRASOFT,15.0,11,2018
Williams,SIR,1,SOFT,29.0,11,2018
Williams,SIR,2,MEDIUM,23.0,11,2018
Williams,STR,1,SOFT,28.0,11,2018
Williams,STR,2,MEDIUM,23.0,11,2018
Williams,STR,3,INTERMEDIATE,3.0,11,2018
Ferrari,RAI,1.0,ULTRASOFT,15.0,12,2018
Ferrari,RAI,2.0,SOFT,24.0,12,2018
Ferrari,RAI,3.0,SOFT,32.0,12,2018
Ferrari,VET,1.0,SOFT,40.0,12,2018
Ferrari,VET,2.0,ULTRASOFT,31.0,12,2018
Force India,OCO,1.0,SOFT,40.0,12,2018
Force India,OCO,2.0,ULTRASOFT,30.0,12,2018
Force India,PER,1.0,ULTRASOFT,23.0,12,2018
Force India,PER,2.0,SOFT,47.0,12,2018
Haas F1 Team,GRO,1.0,ULTRASOFT,30.0,12,2018
Haas F1 Team,GRO,2.0,SOFT,40.0,12,2018
Haas F1 Team,MAG,1.0,ULTRASOFT,32.0,12,2018
Haas F1 Team,MAG,2.0,SOFT,38.0,12,2018
McLaren,ALO,1.0,SOFT,40.0,12,2018
McLaren,ALO,2.0,MEDIUM,30.0,12,2018
McLaren,VAN,1.0,SOFT,41.0,12,2018
McLaren,VAN,2.0,MEDIUM,9.0,12,2018
Mercedes,BOT,1.0,ULTRASOFT,16.0,12,2018
Mercedes,BOT,2.0,SOFT,55.0,12,2018
Mercedes,HAM,1.0,ULTRASOFT,26.0,12,2018
Mercedes,HAM,2.0,SOFT,45.0,12,2018
Red Bull Racing,RIC,1.0,SOFT,45.0,12,2018
Red Bull Racing,RIC,2.0,ULTRASOFT,26.0,12,2018
Red Bull Racing,VER,1.0,ULTRASOFT,6.0,12,2018
Renault,HUL,1.0,SOFT,24.0,12,2018
Renault,HUL,2.0,MEDIUM,27.0,12,2018
Renault,HUL,3.0,ULTRASOFT,19.0,12,2018
Renault,SAI,1.0,SOFT,26.0,12,2018
Renault,SAI,2.0,MEDIUM,44.0,12,2018
Sauber,ERI,1.0,ULTRASOFT,7.0,12,2018
Sauber,ERI,2.0,MEDIUM,62.0,12,2018
Sauber,LEC,1.0,SOFT,1.0,12,2018
Toro Rosso,GAS,1.0,ULTRASOFT,33.0,12,2018
Toro Rosso,GAS,2.0,SOFT,38.0,12,2018
Toro Rosso,HAR,1.0,ULTRASOFT,25.0,12,2018
Toro Rosso,HAR,2.0,MEDIUM,45.0,12,2018
Williams,SIR,1.0,SOFT,32.0,12,2018
Williams,SIR,2.0,MEDIUM,37.0,12,2018
Williams,STR,2.0,MEDIUM,48.0,12,2018
Williams,STR,3.0,ULTRASOFT,21.0,12,2018
Ferrari,RAI,2.0,MEDIUM,6.0,13,2018
Ferrari,RAI,3.0,MEDIUM,7.0,13,2018
Ferrari,VET,2.0,SUPERSOFT,25.0,13,2018
Ferrari,VET,3.0,SOFT,22.0,13,2018
Haas F1 Team,GRO,2.0,SUPERSOFT,26.0,13,2018
Haas F1 Team,GRO,3.0,SOFT,21.0,13,2018
Haas F1 Team,MAG,2.0,SUPERSOFT,29.0,13,2018
Haas F1 Team,MAG,3.0,SOFT,18.0,13,2018
McLaren,ALO,1.0,SOFT,1.0,13,2018
McLaren,VAN,2.0,SOFT,2.0,13,2018
McLaren,VAN,3.0,MEDIUM,26.0,13,2018
McLaren,VAN,4.0,SUPERSOFT,15.0,13,2018
Mercedes,BOT,2.0,SOFT,5.0,13,2018
Mercedes,BOT,3.0,SUPERSOFT,27.0,13,2018
Mercedes,BOT,4.0,SOFT,20.0,13,2018
Mercedes,HAM,2.0,SUPERSOFT,24.0,13,2018
Mercedes,HAM,3.0,SOFT,23.0,13,2018
Racing Point,OCO,2.0,SUPERSOFT,27.0,13,2018
Racing Point,OCO,3.0,SOFT,20.0,13,2018
Racing Point,PER,2.0,SUPERSOFT,28.0,13,2018
Racing Point,PER,3.0,SOFT,19.0,13,2018
Red Bull Racing,RIC,2.0,SOFT,27.0,13,2018
Red Bull Racing,VER,2.0,SOFT,5.0,13,2018
Red Bull Racing,VER,2.0,SUPERSOFT,33.0,13,2018
Red Bull Racing,VER,3.0,SOFT,18.0,13,2018
Renault,HUL,1.0,SOFT,1.0,13,2018
Renault,SAI,2.0,MEDIUM,22.0,13,2018
Renault,SAI,3.0,SUPERSOFT,21.0,13,2018
Sauber,ERI,2.0,SOFT,26.0,13,2018
Sauber,ERI,3.0,SUPERSOFT,17.0,13,2018
Sauber,LEC,1.0,SOFT,1.0,13,2018
Toro Rosso,GAS,2.0,SUPERSOFT,25.0,13,2018
Toro Rosso,GAS,3.0,SOFT,19.0,13,2018
Toro Rosso,HAR,2.0,SOFT,31.0,13,2018
Toro Rosso,HAR,3.0,SUPERSOFT,12.0,13,2018
Williams,SIR,2.0,SOFT,24.0,13,2018
Williams,SIR,3.0,SUPERSOFT,19.0,13,2018
Williams,STR,2.0,SOFT,23.0,13,2018
Williams,STR,3.0,SUPERSOFT,20.0,13,2018
Ferrari,RAI,1.0,SUPERSOFT,24.0,14,2018
Ferrari,RAI,2.0,SOFT,33.0,14,2018
Ferrari,VET,2.0,SOFT,28.0,14,2018
Ferrari,VET,3.0,SUPERSOFT,27.0,14,2018
Haas F1 Team,GRO,1.0,SUPERSOFT,27.0,14,2018
Haas F1 Team,GRO,2.0,SOFT,30.0,14,2018
Haas F1 Team,MAG,1.0,SOFT,5.0,14,2018
Haas F1 Team,MAG,2.0,MEDIUM,49.0,14,2018
McLaren,ALO,1.0,SUPERSOFT,10.0,14,2018
McLaren,VAN,1.0,SUPERSOFT,25.0,14,2018
McLaren,VAN,2.0,SOFT,28.0,14,2018
Mercedes,BOT,1.0,SUPERSOFT,40.0,14,2018
Mercedes,BOT,2.0,SOFT,17.0,14,2018
Mercedes,HAM,1.0,SUPERSOFT,32.0,14,2018
Mercedes,HAM,2.0,SOFT,25.0,14,2018
Racing Point,OCO,1.0,SUPERSOFT,42.0,14,2018
Racing Point,OCO,2.0,SOFT,15.0,14,2018
Racing Point,PER,1.0,SUPERSOFT,40.0,14,2018
Racing Point,PER,2.0,SOFT,14.0,14,2018
Red Bull Racing,RIC,2.0,SUPERSOFT,22.0,14,2018
Red Bull Racing,VER,1.0,SUPERSOFT,30.0,14,2018
Red Bull Racing,VER,2.0,SOFT,27.0,14,2018
Renault,HUL,2.0,SOFT,40.0,14,2018
Renault,HUL,3.0,SUPERSOFT,11.0,14,2018
Renault,SAI,1.0,SUPERSOFT,43.0,14,2018
Renault,SAI,2.0,SOFT,14.0,14,2018
Sauber,ERI,2.0,SUPERSOFT,41.0,14,2018
Sauber,ERI,3.0,SUPERSOFT,10.0,14,2018
Sauber,LEC,1.0,SOFT,35.0,14,2018
Sauber,LEC,2.0,SUPERSOFT,18.0,14,2018
Toro Rosso,GAS,1.0,SUPERSOFT,38.0,14,2018
Toro Rosso,GAS,2.0,SOFT,18.0,14,2018
Toro Rosso,HAR,1.0,SUPERSOFT,1.0,14,2018
Williams,SIR,1.0,SUPERSOFT,38.0,14,2018
Williams,SIR,2.0,SOFT,15.0,14,2018
Williams,STR,1.0,SUPERSOFT,39.0,14,2018
Williams,STR,2.0,SOFT,17.0,14,2018
Ferrari,RAI,1.0,HYPERSOFT,26.0,15,2018
Ferrari,RAI,2.0,SOFT,39.0,15,2018
Ferrari,VET,1.0,HYPERSOFT,18.0,15,2018
Ferrari,VET,2.0,ULTRASOFT,47.0,15,2018
Haas F1 Team,GRO,1.0,HYPERSOFT,20.0,15,2018
Haas F1 Team,GRO,2.0,SOFT,44.0,15,2018
Haas F1 Team,MAG,1.0,ULTRASOFT,27.0,15,2018
Haas F1 Team,MAG,2.0,SOFT,10.0,15,2018
Haas F1 Team,MAG,3.0,HYPERSOFT,12.0,15,2018
Haas F1 Team,MAG,4.0,HYPERSOFT,11.0,15,2018
McLaren,ALO,1.0,ULTRASOFT,39.0,15,2018
McLaren,ALO,2.0,SOFT,23.0,15,2018
McLaren,VAN,1.0,ULTRASOFT,44.0,15,2018
McLaren,VAN,2.0,SOFT,32.0,15,2018
McLaren,VAN,2.0,ULTRASOFT,16.0,15,2018
Mercedes,BOT,1.0,HYPERSOFT,20.0,15,2018
Mercedes,BOT,2.0,SOFT,45.0,15,2018
Mercedes,HAM,1.0,HYPERSOFT,19.0,15,2018
Mercedes,HAM,2.0,SOFT,46.0,15,2018
Racing Point,OCO,1.0,HYPERSOFT,4.0,15,2018
Racing Point,PER,1.0,HYPERSOFT,21.0,15,2018
Racing Point,PER,2.0,ULTRASOFT,16.0,15,2018
Racing Point,PER,3.0,SOFT,6.0,15,2018
Racing Point,PER,4.0,SOFT,27.0,15,2018
Red Bull Racing,RIC,1.0,HYPERSOFT,31.0,15,2018
Red Bull Racing,RIC,2.0,ULTRASOFT,34.0,15,2018
Red Bull Racing,VER,1.0,HYPERSOFT,21.0,15,2018
Red Bull Racing,VER,2.0,SOFT,44.0,15,2018
Renault,HUL,1.0,HYPERSOFT,19.0,15,2018
Renault,HUL,2.0,ULTRASOFT,45.0,15,2018
Renault,SAI,1.0,ULTRASOFT,38.0,15,2018
Renault,SAI,2.0,SOFT,23.0,15,2018
Sauber,ERI,1.0,ULTRASOFT,45.0,15,2018
Sauber,ERI,2.0,HYPERSOFT,28.0,15,2018
Sauber,ERI,2.0,ULTRASOFT,13.0,15,2018
Sauber,LEC,1.0,ULTRASOFT,39.0,15,2018
Sauber,LEC,2.0,HYPERSOFT,22.0,15,2018
Toro Rosso,GAS,1.0,HYPERSOFT,27.0,15,2018
Toro Rosso,GAS,2.0,ULTRASOFT,34.0,15,2018
Toro Rosso,HAR,1.0,HYPERSOFT,15.0,15,2018
Toro Rosso,HAR,2.0,ULTRASOFT,22.0,15,2018
Toro Rosso,HAR,3.0,HYPERSOFT,24.0,15,2018
Williams,SIR,1.0,ULTRASOFT,4.0,15,2018
Williams,SIR,2.0,SOFT,42.0,15,2018
Williams,SIR,3.0,HYPERSOFT,14.0,15,2018
Williams,SIR,3.0,SOFT,13.0,15,2018
Williams,STR,1.0,SOFT,41.0,15,2018
Williams,STR,2.0,ULTRASOFT,20.0,15,2018
Ferrari,RAI,1,ULTRASOFT,22.0,16,2018
Ferrari,RAI,2,SOFT,35.0,16,2018
Ferrari,VET,1,ULTRASOFT,17.0,16,2018
Ferrari,VET,2,SOFT,40.0,16,2018
Haas F1 Team,GRO,1,HYPERSOFT,12.0,16,2018
Haas F1 Team,GRO,2,SOFT,44.0,16,2018
Haas F1 Team,MAG,1,HYPERSOFT,13.0,16,2018
Haas F1 Team,MAG,2,SOFT,43.0,16,2018
McLaren,ALO,1,ULTRASOFT,6.0,16,2018
McLaren,ALO,2,SOFT,47.0,16,2018
McLaren,VAN,1,ULTRASOFT,12.0,16,2018
McLaren,VAN,2,SOFT,40.0,16,2018
Mercedes,BOT,1,ULTRASOFT,16.0,16,2018
Mercedes,BOT,2,SOFT,41.0,16,2018
Mercedes,HAM,1,ULTRASOFT,18.0,16,2018
Mercedes,HAM,2,SOFT,39.0,16,2018
Racing Point,OCO,1,HYPERSOFT,14.0,16,2018
Racing Point,OCO,2,SOFT,42.0,16,2018
Racing Point,PER,1,HYPERSOFT,16.0,16,2018
Racing Point,PER,2,SOFT,40.0,16,2018
Red Bull Racing,RIC,1,SOFT,40.0,16,2018
Red Bull Racing,RIC,2,ULTRASOFT,14.0,16,2018
Red Bull Racing,VER,1,SOFT,44.0,16,2018
Red Bull Racing,VER,2,ULTRASOFT,10.0,16,2018
Renault,HUL,1,SOFT,36.0,16,2018
Renault,HUL,2,ULTRASOFT,17.0,16,2018
Renault,SAI,1,SOFT,33.0,16,2018
Renault,SAI,2,ULTRASOFT,19.0,16,2018
Sauber,ERI,1,HYPERSOFT,15.0,16,2018
Sauber,ERI,2,SOFT,26.0,16,2018
Sauber,ERI,3,ULTRASOFT,15.0,16,2018
Sauber,LEC,1,HYPERSOFT,14.0,16,2018
Sauber,LEC,2,SOFT,43.0,16,2018
Toro Rosso,GAS,1,SOFT,5.0,16,2018
Toro Rosso,HAR,1,HYPERSOFT,4.0,16,2018
Toro Rosso,HAR,2,SOFT,1.0,16,2018
Williams,SIR,1,ULTRASOFT,11.0,16,2018
Williams,SIR,2,SOFT,41.0,16,2018
Williams,STR,1,ULTRASOFT,8.0,16,2018
Williams,STR,2,SOFT,45.0,16,2018
Ferrari,RAI,1,SUPERSOFT,21.0,17,2018
Ferrari,RAI,2,MEDIUM,36.0,17,2018
Ferrari,VET,1,SUPERSOFT,30.0,17,2018
Ferrari,VET,2,SOFT,27.0,17,2018
Haas F1 Team,GRO,1,SOFT,33.0,17,2018
Haas F1 Team,GRO,2,MEDIUM,24.0,17,2018
Haas F1 Team,MAG,1,SOFT,3.0,17,2018
Haas F1 Team,MAG,2,MEDIUM,6.0,17,2018
McLaren,ALO,1,SOFT,27.0,17,2018
McLaren,ALO,2,MEDIUM,26.0,17,2018
McLaren,VAN,1,SOFT,24.0,17,2018
McLaren,VAN,2,MEDIUM,29.0,17,2018
Mercedes,BOT,1,SOFT,27.0,17,2018
Mercedes,BOT,2,MEDIUM,30.0,17,2018
Mercedes,HAM,1,SOFT,28.0,17,2018
Mercedes,HAM,2,MEDIUM,29.0,17,2018
Racing Point,OCO,1,SUPERSOFT,30.0,17,2018
Racing Point,OCO,2,MEDIUM,27.0,17,2018
Racing Point,PER,1,SUPERSOFT,28.0,17,2018
Racing Point,PER,2,SOFT,29.0,17,2018
Red Bull Racing,RIC,1,SOFT,24.0,17,2018
Red Bull Racing,RIC,2,MEDIUM,,17,2018
Red Bull Racing,RIC,2,SUPERSOFT,1.0,17,2018
Red Bull Racing,VER,1,SUPERSOFT,25.0,17,2018
Red Bull Racing,VER,2,SOFT,32.0,17,2018
Renault,HUL,1,MEDIUM,31.0,17,2018
Renault,HUL,2,SOFT,7.0,17,2018
Renault,SAI,1,SOFT,33.0,17,2018
Renault,SAI,2,MEDIUM,20.0,17,2018
Sauber,ERI,1,SOFT,6.0,17,2018
Sauber,ERI,2,MEDIUM,47.0,17,2018
Sauber,LEC,1,SOFT,5.0,17,2018
Sauber,LEC,2,MEDIUM,31.0,17,2018
Sauber,LEC,3,SOFT,7.0,17,2018
Toro Rosso,GAS,1,SUPERSOFT,33.0,17,2018
Toro Rosso,GAS,2,SOFT,23.0,17,2018
Toro Rosso,HAR,1,SUPERSOFT,32.0,17,2018
Toro Rosso,HAR,2,SOFT,24.0,17,2018
Williams,SIR,1,SOFT,5.0,17,2018
Williams,SIR,2,MEDIUM,34.0,17,2018
Williams,SIR,3,SUPERSOFT,14.0,17,2018
Williams,STR,1,SOFT,15.0,17,2018
Williams,STR,2,MEDIUM,25.0,17,2018
Williams,STR,3,SUPERSOFT,13.0,17,2018
Ferrari,RAI,1,ULTRASOFT,24.0,18,2018
Ferrari,RAI,2,SOFT,35.0,18,2018
Ferrari,VET,1,SUPERSOFT,29.0,18,2018
Ferrari,VET,2,SOFT,30.0,18,2018
Haas F1 Team,GRO,1,ULTRASOFT,4.0,18,2018
Haas F1 Team,GRO,2,ULTRASOFT,4.0,18,2018
Haas F1 Team,MAG,1,SUPERSOFT,30.0,18,2018
Haas F1 Team,MAG,2,SOFT,26.0,18,2018
McLaren,ALO,1,SUPERSOFT,1.0,18,2018
McLaren,VAN,1,SUPERSOFT,10.0,18,2018
McLaren,VAN,2,SOFT,30.0,18,2018
McLaren,VAN,3,SOFT,15.0,18,2018
Mercedes,BOT,1,SUPERSOFT,26.0,18,2018
Mercedes,BOT,2,SOFT,33.0,18,2018
Mercedes,HAM,1,SUPERSOFT,16.0,18,2018
Mercedes,HAM,2,SOFT,26.0,18,2018
Mercedes,HAM,3,SOFT,19.0,18,2018
Racing Point,OCO,1,ULTRASOFT,25.0,18,2018
Racing Point,OCO,2,SOFT,34.0,18,2018
Racing Point,PER,1,ULTRASOFT,28.0,18,2018
Racing Point,PER,2,SOFT,31.0,18,2018
Red Bull Racing,RIC,1,SUPERSOFT,11.0,18,2018
Red Bull Racing,VER,1,SOFT,22.0,18,2018
Red Bull Racing,VER,2,SUPERSOFT,34.0,18,2018
Renault,HUL,1,ULTRASOFT,26.0,18,2018
Renault,HUL,2,SOFT,33.0,18,2018
Renault,SAI,1,SUPERSOFT,24.0,18,2018
Renault,SAI,2,SOFT,32.0,18,2018
Sauber,ERI,1,SOFT,30.0,18,2018
Sauber,ERI,2,SUPERSOFT,25.0,18,2018
Sauber,LEC,1,ULTRASOFT,4.0,18,2018
Sauber,LEC,2,SOFT,30.0,18,2018
Sauber,LEC,2,ULTRASOFT,4.0,18,2018
Toro Rosso,GAS,1,SUPERSOFT,10.0,18,2018
Toro Rosso,GAS,2,SOFT,26.0,18,2018
Toro Rosso,GAS,3,ULTRASOFT,19.0,18,2018
Toro Rosso,HAR,1,SUPERSOFT,27.0,18,2018
Toro Rosso,HAR,2,SOFT,28.0,18,2018
Williams,SIR,1,SUPERSOFT,10.0,18,2018
Williams,SIR,2,SOFT,19.0,18,2018
Williams,SIR,3,SUPERSOFT,26.0,18,2018
Williams,STR,1,SUPERSOFT,1.0,18,2018
Williams,STR,2,SOFT,3.0,18,2018
Williams,STR,2,SUPERSOFT,1.0,18,2018
Williams,STR,3,SOFT,,18,2018
Williams,STR,4,ULTRASOFT,16.0,18,2018
Ferrari,RAI,1,ULTRASOFT,21.0,19,2018
Ferrari,RAI,2,SUPERSOFT,54.0,19,2018
Ferrari,VET,1,ULTRASOFT,20.0,19,2018
Ferrari,VET,2,SUPERSOFT,30.0,19,2018
Ferrari,VET,3,ULTRASOFT,24.0,19,2018
Haas F1 Team,GRO,1,SUPERSOFT,44.0,19,2018
Haas F1 Team,GRO,2,ULTRASOFT,16.0,19,2018
Haas F1 Team,GRO,3,HYPERSOFT,8.0,19,2018
Haas F1 Team,MAG,1,SUPERSOFT,43.0,19,2018
Haas F1 Team,MAG,2,ULTRASOFT,26.0,19,2018
McLaren,ALO,1,ULTRASOFT,3.0,19,2018
McLaren,VAN,1,ULTRASOFT,12.0,19,2018
McLaren,VAN,2,SUPERSOFT,57.0,19,2018
Mercedes,BOT,1,ULTRASOFT,16.0,19,2018
Mercedes,BOT,2,SUPERSOFT,37.0,19,2018
Mercedes,BOT,3,ULTRASOFT,19.0,19,2018
Mercedes,BOT,4,HYPERSOFT,11.0,19,2018
Mercedes,HAM,1,ULTRASOFT,14.0,19,2018
Mercedes,HAM,2,SUPERSOFT,36.0,19,2018
Mercedes,HAM,3,ULTRASOFT,29.0,19,2018
Racing Point,OCO,1,SUPERSOFT,1.0,19,2018
Racing Point,OCO,2,SUPERSOFT,34.0,19,2018
Racing Point,OCO,3,ULTRASOFT,42.0,19,2018
Racing Point,PER,1,SUPERSOFT,30.0,19,2018
Racing Point,PER,2,ULTRASOFT,11.0,19,2018
Red Bull Racing,RIC,1,ULTRASOFT,15.0,19,2018
Red Bull Racing,RIC,2,SUPERSOFT,49.0,19,2018
Red Bull Racing,VER,1,ULTRASOFT,16.0,19,2018
Red Bull Racing,VER,2,SUPERSOFT,35.0,19,2018
Red Bull Racing,VER,3,SUPERSOFT,23.0,19,2018
Renault,HUL,1,HYPERSOFT,15.0,19,2018
Renault,HUL,2,SUPERSOFT,57.0,19,2018
Renault,SAI,1,HYPERSOFT,14.0,19,2018
Renault,SAI,2,SUPERSOFT,17.0,19,2018
Sauber,ERI,1,HYPERSOFT,19.0,19,2018
Sauber,ERI,2,SUPERSOFT,53.0,19,2018
Sauber,LEC,1,HYPERSOFT,16.0,19,2018
Sauber,LEC,2,SUPERSOFT,56.0,19,2018
Toro Rosso,GAS,1,HYPERSOFT,5.0,19,2018
Toro Rosso,GAS,2,SUPERSOFT,21.0,19,2018
Toro Rosso,GAS,3,SUPERSOFT,43.0,19,2018
Toro Rosso,HAR,1,SUPERSOFT,1.0,19,2018
Toro Rosso,HAR,2,ULTRASOFT,23.0,19,2018
Toro Rosso,HAR,3,SUPERSOFT,45.0,19,2018
Williams,SIR,1,ULTRASOFT,11.0,19,2018
Williams,SIR,2,SUPERSOFT,58.0,19,2018
Williams,STR,1,ULTRASOFT,10.0,19,2018
Williams,STR,2,ULTRASOFT,13.0,19,2018
Williams,STR,3,SUPERSOFT,46.0,19,2018
Ferrari,RAI,1,SOFT,34.0,20,2018
Ferrari,RAI,2,MEDIUM,40.0,20,2018
Ferrari,VET,1,SOFT,30.0,20,2018
Ferrari,VET,2,MEDIUM,26.0,20,2018
Ferrari,VET,3,SUPERSOFT,21.0,20,2018
Haas F1 Team,GRO,1,SUPERSOFT,35.0,20,2018
Haas F1 Team,GRO,2,MEDIUM,39.0,20,2018
Haas F1 Team,MAG,1,SOFT,41.0,20,2018
Haas F1 Team,MAG,2,SUPERSOFT,30.0,20,2018
McLaren,ALO,1,SOFT,15.0,20,2018
McLaren,ALO,2,MEDIUM,39.0,20,2018
McLaren,ALO,3,SUPERSOFT,15.0,20,2018
McLaren,VAN,1,SOFT,28.0,20,2018
McLaren,VAN,2,MEDIUM,42.0,20,2018
Mercedes,BOT,1,SUPERSOFT,21.0,20,2018
Mercedes,BOT,2,MEDIUM,41.0,20,2018
Mercedes,BOT,3,SOFT,12.0,20,2018
Mercedes,HAM,1,SUPERSOFT,22.0,20,2018
Mercedes,HAM,2,MEDIUM,52.0,20,2018
Racing Point,OCO,1,SOFT,40.0,20,2018
Racing Point,OCO,2,SUPERSOFT,17.0,20,2018
Racing Point,OCO,3,SUPERSOFT,30.0,20,2018
Racing Point,PER,1,SUPERSOFT,39.0,20,2018
Racing Point,PER,2,SOFT,31.0,20,2018
Red Bull Racing,RIC,1,SUPERSOFT,42.0,20,2018
Red Bull Racing,RIC,2,SOFT,32.0,20,2018
Red Bull Racing,VER,1,SUPERSOFT,38.0,20,2018
Red Bull Racing,VER,2,SOFT,36.0,20,2018
Renault,HUL,1,SOFT,32.0,20,2018
Renault,SAI,1,SOFT,25.0,20,2018
Renault,SAI,2,MEDIUM,23.0,20,2018
Renault,SAI,3,SUPERSOFT,22.0,20,2018
Sauber,ERI,1,SUPERSOFT,23.0,20,2018
Sauber,ERI,2,MEDIUM,2.0,20,2018
Sauber,LEC,1,SUPERSOFT,40.0,20,2018
Sauber,LEC,2,MEDIUM,36.0,20,2018
Toro Rosso,GAS,1,SUPERSOFT,26.0,20,2018
Toro Rosso,GAS,2,MEDIUM,48.0,20,2018
Toro Rosso,HAR,1,MEDIUM,49.0,20,2018
Toro Rosso,HAR,2,SUPERSOFT,21.0,20,2018
Williams,SIR,1,SOFT,16.0,20,2018
Williams,SIR,2,MEDIUM,53.0,20,2018
Williams,STR,1,SOFT,17.0,20,2018
Williams,STR,2,MEDIUM,48.0,20,2018
Williams,STR,3,SUPERSOFT,4.0,20,2018
Ferrari,RAI,1.0,ULTRASOFT,11.0,21,2018
Ferrari,VET,1.0,ULTRASOFT,18.0,21,2018
Ferrari,VET,2.0,SUPERSOFT,40.0,21,2018
Haas F1 Team,GRO,1.0,HYPERSOFT,10.0,21,2018
Haas F1 Team,GRO,2.0,SUPERSOFT,47.0,21,2018
Haas F1 Team,MAG,1.0,SUPERSOFT,41.0,21,2018
Haas F1 Team,MAG,2.0,ULTRASOFT,13.0,21,2018
McLaren,ALO,1.0,ULTRASOFT,27.0,21,2018
McLaren,ALO,2.0,SUPERSOFT,27.0,21,2018
McLaren,VAN,1.0,SUPERSOFT,35.0,21,2018
McLaren,VAN,2.0,ULTRASOFT,19.0,21,2018
Mercedes,BOT,1.0,ULTRASOFT,19.0,21,2018
Mercedes,BOT,2.0,SUPERSOFT,24.0,21,2018
Mercedes,BOT,3.0,ULTRASOFT,15.0,21,2018
Mercedes,HAM,1.0,ULTRASOFT,10.0,21,2018
Mercedes,HAM,2.0,SUPERSOFT,48.0,21,2018
Racing Point,OCO,1.0,HYPERSOFT,21.0,21,2018
Racing Point,OCO,2.0,SUPERSOFT,27.0,21,2018
Racing Point,PER,1.0,ULTRASOFT,26.0,21,2018
Racing Point,PER,2.0,SUPERSOFT,29.0,21,2018
Red Bull Racing,RIC,1.0,ULTRASOFT,37.0,21,2018
Red Bull Racing,RIC,2.0,HYPERSOFT,34.0,21,2018
Red Bull Racing,RIC,2.0,SUPERSOFT,38.0,21,2018
Red Bull Racing,VER,1.0,HYPERSOFT,20.0,21,2018
Red Bull Racing,VER,2.0,SUPERSOFT,38.0,21,2018
Renault,HUL,1.0,HYPERSOFT,4.0,21,2018
Renault,SAI,1.0,ULTRASOFT,37.0,21,2018
Renault,SAI,2.0,SUPERSOFT,18.0,21,2018
Sauber,ERI,1.0,SUPERSOFT,24.0,21,2018
Sauber,LEC,1.0,HYPERSOFT,10.0,21,2018
Sauber,LEC,2.0,SUPERSOFT,48.0,21,2018
Toro Rosso,GAS,1.0,SUPERSOFT,29.0,21,2018
Toro Rosso,GAS,2.0,ULTRASOFT,17.0,21,2018
Toro Rosso,HAR,1.0,ULTRASOFT,,21,2018
Toro Rosso,HAR,2.0,SUPERSOFT,54.0,21,2018
Toro Rosso,HAR,2.0,ULTRASOFT,,21,2018
Williams,SIR,1.0,SUPERSOFT,35.0,21,2018
Williams,SIR,2.0,ULTRASOFT,19.0,21,2018
Williams,STR,1.0,SUPERSOFT,40.0,21,2018
Williams,STR,2.0,ULTRASOFT,14.0,21,2018
Alfa Romeo Racing,GIO,1,MEDIUM,27.0,1,2019
