Team,Driver,Stint,Compound,TyreLife,round,year,Compound_num
Red Bull Racing,VER,1.0,SOFT,31.0,16,2019,6 SOFT
Red Bull Racing,VER,2.0,MEDIUM,25.0,16,2019,7 MEDIUM
Renault,HUL,1.0,SOFT,19.0,16,2019,6 SOFT
Renault,HUL,2.0,MEDIUM,13.0,16,2019,7 MEDIUM
Renault,HUL,3.0,SOFT,27.0,16,2019,6 SOFT
Renault,RIC,1.0,SOFT,4.0,16,2019,6 SOFT
Renault,RIC,2.0,HARD,1.0,16,2019,8 HARD
Renault,RIC,2.0,MEDIUM,,16,2019,7 MEDIUM
Toro Rosso,GAS,1.0,MEDIUM,26.0,16,2019,7 MEDIUM
Toro Rosso,GAS,2.0,SOFT,27.0,16,2019,6 SOFT
Toro Rosso,KVY,1.0,HARD,27.0,16,2019,8 HARD
Toro Rosso,KVY,2.0,SOFT,2.0,16,2019,6 SOFT
Toro Rosso,KVY,3.0,SOFT,25.0,16,2019,6 SOFT
Williams,KUB,1.0,MEDIUM,1.0,16,2019,7 MEDIUM
Williams,KUB,2.0,HARD,1.0,16,2019,8 HARD
Williams,KUB,3.0,MEDIUM,26.0,16,2019,7 MEDIUM
Williams,RUS,1.0,MEDIUM,27.0,16,2019,7 MEDIUM
Alfa Romeo Racing,GIO,1.0,MEDIUM,18.0,17,2019,7 MEDIUM
Alfa Romeo Racing,GIO,2.0,HARD,31.0,17,2019,8 HARD
Alfa Romeo Racing,GIO,3.0,SOFT,3.0,17,2019,6 SOFT
Alfa Romeo Racing,RAI,1.0,MEDIUM,15.0,17,2019,7 MEDIUM
Alfa Romeo Racing,RAI,2.0,HARD,21.0,17,2019,8 HARD
Alfa Romeo Racing,RAI,3.0,SOFT,16.0,17,2019,6 SOFT
Ferrari,LEC,1.0,SOFT,6.0,17,2019,6 SOFT
Ferrari,LEC,2.0,MEDIUM,22.0,17,2019,7 MEDIUM
Ferrari,LEC,3.0,SOFT,21.0,17,2019,6 SOFT
Ferrari,LEC,4.0,SOFT,9.0,17,2019,6 SOFT
Ferrari,VET,1.0,SOFT,19.0,17,2019,6 SOFT
Ferrari,VET,2.0,SOFT,15.0,17,2019,6 SOFT
Ferrari,VET,3.0,MEDIUM,22.0,17,2019,7 MEDIUM
Haas F1 Team,GRO,1.0,SOFT,19.0,17,2019,6 SOFT
Haas F1 Team,GRO,2.0,HARD,36.0,17,2019,8 HARD
Haas F1 Team,MAG,1.0,MEDIUM,17.0,17,2019,7 MEDIUM
Haas F1 Team,MAG,2.0,HARD,30.0,17,2019,8 HARD
Haas F1 Team,MAG,3.0,SOFT,5.0,17,2019,6 SOFT
McLaren,NOR,1.0,SOFT,7.0,17,2019,6 SOFT
McLaren,NOR,2.0,MEDIUM,21.0,17,2019,7 MEDIUM
McLaren,NOR,3.0,HARD,28.0,17,2019,8 HARD
McLaren,SAI,1.0,SOFT,29.0,17,2019,6 SOFT
McLaren,SAI,2.0,MEDIUM,27.0,17,2019,7 MEDIUM
Mercedes,BOT,1.0,SOFT,20.0,17,2019,6 SOFT
Mercedes,BOT,2.0,MEDIUM,19.0,17,2019,7 MEDIUM
Mercedes,BOT,3.0,SOFT,20.0,17,2019,6 SOFT
Mercedes,HAM,1.0,SOFT,24.0,17,2019,6 SOFT
Mercedes,HAM,2.0,MEDIUM,21.0,17,2019,7 MEDIUM
Mercedes,HAM,3.0,SOFT,19.0,17,2019,6 SOFT
Racing Point,PER,1.0,SOFT,19.0,17,2019,6 SOFT
Racing Point,PER,2.0,MEDIUM,22.0,17,2019,7 MEDIUM
Racing Point,PER,3.0,SOFT,10.0,17,2019,6 SOFT
Racing Point,STR,1.0,SOFT,18.0,17,2019,6 SOFT
Racing Point,STR,2.0,MEDIUM,34.0,17,2019,7 MEDIUM
Red Bull Racing,ALB,1.0,SOFT,18.0,17,2019,6 SOFT
Red Bull Racing,ALB,2.0,MEDIUM,19.0,17,2019,7 MEDIUM
Red Bull Racing,ALB,3.0,SOFT,22.0,17,2019,6 SOFT
Red Bull Racing,VER,1.0,SOFT,17.0,17,2019,6 SOFT
Renault,HUL,1.0,SOFT,19.0,17,2019,6 SOFT
Renault,HUL,2.0,MEDIUM,33.0,17,2019,7 MEDIUM
Renault,RIC,1.0,MEDIUM,29.0,17,2019,7 MEDIUM
Renault,RIC,2.0,SOFT,23.0,17,2019,6 SOFT
Toro Rosso,GAS,1.0,SOFT,21.0,17,2019,6 SOFT
Toro Rosso,GAS,2.0,MEDIUM,34.0,17,2019,7 MEDIUM
Toro Rosso,KVY,1.0,SOFT,27.0,17,2019,6 SOFT
Toro Rosso,KVY,2.0,MEDIUM,25.0,17,2019,7 MEDIUM
Williams,KUB,2.0,MEDIUM,22.0,17,2019,7 MEDIUM
Williams,KUB,3.0,HARD,11.0,17,2019,8 HARD
Williams,KUB,4.0,MEDIUM,18.0,17,2019,7 MEDIUM
Williams,RUS,1.0,MEDIUM,25.0,17,2019,7 MEDIUM
Williams,RUS,2.0,HARD,26.0,17,2019,8 HARD
Alfa Romeo Racing,GIO,1.0,MEDIUM,21.0,18,2019,7 MEDIUM
Alfa Romeo Racing,GIO,2.0,HARD,49.0,18,2019,8 HARD
Alfa Romeo Racing,RAI,1.0,MEDIUM,15.0,18,2019,7 MEDIUM
Alfa Romeo Racing,RAI,2.0,HARD,37.0,18,2019,8 HARD
Alfa Romeo Racing,RAI,3.0,MEDIUM,6.0,18,2019,7 MEDIUM
Ferrari,LEC,1.0,MEDIUM,18.0,18,2019,7 MEDIUM
Ferrari,LEC,2.0,MEDIUM,28.0,18,2019,7 MEDIUM
Ferrari,LEC,3.0,HARD,28.0,18,2019,8 HARD
Ferrari,VET,1.0,MEDIUM,40.0,18,2019,7 MEDIUM
Ferrari,VET,2.0,HARD,34.0,18,2019,8 HARD
Haas F1 Team,GRO,1.0,MEDIUM,37.0,18,2019,7 MEDIUM
Haas F1 Team,GRO,2.0,HARD,32.0,18,2019,8 HARD
Haas F1 Team,MAG,1.0,MEDIUM,28.0,18,2019,7 MEDIUM
Haas F1 Team,MAG,2.0,HARD,41.0,18,2019,8 HARD
McLaren,NOR,1.0,SOFT,15.0,18,2019,6 SOFT
McLaren,NOR,2.0,HARD,36.0,18,2019,8 HARD
McLaren,SAI,1.0,SOFT,18.0,18,2019,6 SOFT
McLaren,SAI,2.0,HARD,20.0,18,2019,8 HARD
McLaren,SAI,3.0,MEDIUM,35.0,18,2019,7 MEDIUM
Mercedes,BOT,1.0,MEDIUM,39.0,18,2019,7 MEDIUM
Mercedes,BOT,2.0,HARD,35.0,18,2019,8 HARD
Mercedes,HAM,1.0,MEDIUM,26.0,18,2019,7 MEDIUM
Mercedes,HAM,2.0,HARD,48.0,18,2019,8 HARD
Racing Point,PER,1.0,MEDIUM,20.0,18,2019,7 MEDIUM
Racing Point,PER,2.0,HARD,51.0,18,2019,8 HARD
Racing Point,STR,1.0,MEDIUM,37.0,18,2019,7 MEDIUM
Racing Point,STR,2.0,HARD,33.0,18,2019,8 HARD
Red Bull Racing,ALB,1.0,MEDIUM,17.0,18,2019,7 MEDIUM
Red Bull Racing,ALB,2.0,MEDIUM,30.0,18,2019,7 MEDIUM
Red Bull Racing,ALB,3.0,HARD,27.0,18,2019,8 HARD
Red Bull Racing,VER,1.0,MEDIUM,8.0,18,2019,7 MEDIUM
Red Bull Racing,VER,2.0,HARD,66.0,18,2019,8 HARD
Renault,HUL,1.0,MEDIUM,18.0,18,2019,7 MEDIUM
Renault,HUL,2.0,HARD,52.0,18,2019,8 HARD
Renault,RIC,1.0,HARD,50.0,18,2019,8 HARD
Renault,RIC,2.0,MEDIUM,21.0,18,2019,7 MEDIUM
Toro Rosso,GAS,1.0,SOFT,12.0,18,2019,6 SOFT
Toro Rosso,GAS,2.0,HARD,40.0,18,2019,8 HARD
Toro Rosso,GAS,3.0,MEDIUM,21.0,18,2019,7 MEDIUM
Toro Rosso,KVY,1.0,SOFT,13.0,18,2019,6 SOFT
Toro Rosso,KVY,2.0,HARD,34.0,18,2019,8 HARD
Toro Rosso,KVY,3.0,MEDIUM,26.0,18,2019,7 MEDIUM
Williams,KUB,1.0,MEDIUM,21.0,18,2019,7 MEDIUM
Williams,KUB,2.0,HARD,39.0,18,2019,8 HARD
Williams,KUB,3.0,MEDIUM,9.0,18,2019,7 MEDIUM
Williams,RUS,1.0,MEDIUM,22.0,18,2019,7 MEDIUM
Williams,RUS,2.0,HARD,47.0,18,2019,8 HARD
Alfa Romeo Racing,GIO,1.0,MEDIUM,17.0,19,2019,7 MEDIUM
Alfa Romeo Racing,GIO,2.0,HARD,22.0,19,2019,8 HARD
Alfa Romeo Racing,GIO,3.0,SOFT,16.0,19,2019,6 SOFT
Alfa Romeo Racing,RAI,1.0,SOFT,18.0,19,2019,6 SOFT
Alfa Romeo Racing,RAI,2.0,HARD,22.0,19,2019,8 HARD
Alfa Romeo Racing,RAI,3.0,SOFT,15.0,19,2019,6 SOFT
Ferrari,LEC,1.0,MEDIUM,23.0,19,2019,7 MEDIUM
Ferrari,LEC,2.0,HARD,22.0,19,2019,8 HARD
Ferrari,LEC,3.0,SOFT,14.0,19,2019,6 SOFT
Ferrari,VET,1.0,MEDIUM,11.0,19,2019,7 MEDIUM
Haas F1 Team,GRO,1.0,MEDIUM,24.0,19,2019,7 MEDIUM
Haas F1 Team,GRO,2.0,HARD,32.0,19,2019,8 HARD
Haas F1 Team,MAG,1.0,MEDIUM,18.0,19,2019,7 MEDIUM
Haas F1 Team,MAG,2.0,HARD,23.0,19,2019,8 HARD
Haas F1 Team,MAG,3.0,SOFT,12.0,19,2019,6 SOFT
McLaren,NOR,1.0,SOFT,22.0,19,2019,6 SOFT
McLaren,NOR,2.0,HARD,23.0,19,2019,8 HARD
McLaren,NOR,3.0,MEDIUM,14.0,19,2019,7 MEDIUM
McLaren,SAI,1.0,SOFT,21.0,19,2019,6 SOFT
McLaren,SAI,2.0,HARD,37.0,19,2019,8 HARD
Mercedes,BOT,1.0,MEDIUM,17.0,19,2019,7 MEDIUM
Mercedes,BOT,2.0,HARD,21.0,19,2019,8 HARD
Mercedes,BOT,3.0,MEDIUM,21.0,19,2019,7 MEDIUM
Mercedes,HAM,1.0,MEDIUM,27.0,19,2019,7 MEDIUM
Mercedes,HAM,2.0,HARD,32.0,19,2019,8 HARD
Racing Point,PER,2.0,MEDIUM,24.0,19,2019,7 MEDIUM
Racing Point,PER,3.0,HARD,31.0,19,2019,8 HARD
Racing Point,STR,1.0,MEDIUM,9.0,19,2019,7 MEDIUM
Racing Point,STR,2.0,HARD,20.0,19,2019,8 HARD
Racing Point,STR,3.0,SOFT,26.0,19,2019,6 SOFT
Red Bull Racing,ALB,1.0,SOFT,4.0,19,2019,6 SOFT
Red Bull Racing,ALB,2.0,MEDIUM,19.0,19,2019,7 MEDIUM
Red Bull Racing,ALB,3.0,MEDIUM,20.0,19,2019,7 MEDIUM
Red Bull Racing,ALB,4.0,SOFT,19.0,19,2019,6 SOFT
Red Bull Racing,VER,1.0,MEDIUM,16.0,19,2019,7 MEDIUM
Red Bull Racing,VER,2.0,HARD,22.0,19,2019,8 HARD
Red Bull Racing,VER,3.0,MEDIUM,22.0,19,2019,7 MEDIUM
Renault,HUL,1.0,HARD,27.0,19,2019,8 HARD
Renault,HUL,2.0,MEDIUM,12.0,19,2019,7 MEDIUM
Renault,HUL,3.0,SOFT,16.0,19,2019,6 SOFT
Renault,RIC,1.0,SOFT,24.0,19,2019,6 SOFT
Renault,RIC,2.0,HARD,35.0,19,2019,8 HARD
Toro Rosso,GAS,1.0,SOFT,22.0,19,2019,6 SOFT
Toro Rosso,GAS,2.0,HARD,34.0,19,2019,8 HARD
Toro Rosso,GAS,3.0,SOFT,3.0,19,2019,6 SOFT
Toro Rosso,KVY,1.0,HARD,21.0,19,2019,8 HARD
Toro Rosso,KVY,2.0,MEDIUM,18.0,19,2019,7 MEDIUM
Toro Rosso,KVY,3.0,SOFT,16.0,19,2019,6 SOFT
Williams,KUB,1.0,MEDIUM,11.0,19,2019,7 MEDIUM
Williams,KUB,2.0,HARD,20.0,19,2019,8 HARD
Williams,RUS,1.0,MEDIUM,23.0,19,2019,7 MEDIUM
Williams,RUS,2.0,HARD,23.0,19,2019,8 HARD
Williams,RUS,3.0,SOFT,8.0,19,2019,6 SOFT
Alfa Romeo Racing,GIO,1.0,SOFT,20.0,20,2019,6 SOFT
Alfa Romeo Racing,GIO,2.0,MEDIUM,26.0,20,2019,7 MEDIUM
Alfa Romeo Racing,GIO,3.0,SOFT,28.0,20,2019,6 SOFT
Alfa Romeo Racing,RAI,1.0,SOFT,24.0,20,2019,6 SOFT
Alfa Romeo Racing,RAI,2.0,MEDIUM,26.0,20,2019,7 MEDIUM
Alfa Romeo Racing,RAI,3.0,SOFT,27.0,20,2019,6 SOFT
Ferrari,LEC,1.0,MEDIUM,32.0,20,2019,7 MEDIUM
Ferrari,LEC,2.0,HARD,25.0,20,2019,8 HARD
Ferrari,LEC,3.0,SOFT,11.0,20,2019,6 SOFT
Ferrari,VET,1.0,SOFT,28.0,20,2019,6 SOFT
Ferrari,VET,2.0,MEDIUM,24.0,20,2019,7 MEDIUM
Ferrari,VET,3.0,SOFT,18.0,20,2019,6 SOFT
Haas F1 Team,GRO,1.0,SOFT,29.0,20,2019,6 SOFT
Haas F1 Team,GRO,2.0,MEDIUM,39.0,20,2019,7 MEDIUM
Haas F1 Team,GRO,3.0,SOFT,8.0,20,2019,6 SOFT
Haas F1 Team,MAG,1.0,SOFT,30.0,20,2019,6 SOFT
Haas F1 Team,MAG,2.0,MEDIUM,26.0,20,2019,7 MEDIUM
Haas F1 Team,MAG,3.0,SOFT,21.0,20,2019,6 SOFT
McLaren,NOR,1.0,SOFT,27.0,20,2019,6 SOFT
